Run ID,Name,Source Type,Source Name,User,Status,consensus_treshold,quality_ratio,quality_treshold,window,global_Accuracy,global_ROC_AUC_score,global_Recall,global_f1-score,global_fn,global_fn_rate,global_fp,global_fp_rate,global_precision,global_tp,global_tp_rate,test_Accuracy,test_ROC_AUC_score,test_Recall,test_f1-score,test_fn,test_fn_rate,test_fp,test_fp_rate,test_precision,test_tp,test_tp_rate,train_Accuracy,train_ROC_AUC_score,train_Recall,train_f1-score,train_fn,train_fn_rate,train_fp,train_fp_rate,train_precision,train_tp,train_tp_rate
8db329f264e344c1b8e16cf3f0c10ecc,,LOCAL,/home/aura-alexis/github/ecg_qc_training/env/bin/airflow,aura-alexis,FINISHED,0.5,0.757,0.8,8,0.825296815814394,0.464770999353607,0.9034225337242449,0.9040432370016983,297292,0.08797703598484849,293065,0.08672614820075758,0.9046647937833111,2780983,0.8229708214962121,0.7848484848484848,0.5945,0.964,0.8716094032549728,9,0.02727272727272727,62,0.18787878787878787,0.7953795379537953,241,0.7303030303030303,0.7931818181818182,0.6138802353755625,0.9629629629629629,0.8757396449704142,37,0.02803030303030303,236,0.1787878787878788,0.8030050083472454,962,0.7287878787878788
25e5cfe64e9c4bd788c3fa60759cc4bd,,LOCAL,/home/aura-alexis/github/ecg_qc_training/env/bin/airflow,aura-alexis,FINISHED,0.7,0.3682,0.8,6,0.39037612452651516,0.6042699413500731,0.34402546880964174,0.5069373255616075,2019270,0.59755859375,40771,0.012065281723484849,0.9629279053189013,1059005,0.31338926373106063,0.7295454545454545,0.6919575450750511,0.5493827160493827,0.5993265993265993,73,0.16590909090909092,46,0.10454545454545454,0.6592592592592592,89,0.20227272727272727,0.7994318181818182,0.7736644018118839,0.6759259259259259,0.7127746135069161,210,0.11931818181818182,143,0.08125,0.7538726333907056,438,0.24886363636363637
44c8a63665c24162817e2c0d0edaf3df,,LOCAL,/home/aura-alexis/github/ecg_qc_training/env/bin/airflow,aura-alexis,FINISHED,0.5,0.5677,0.8,6,0.4472280421401515,0.3961194389577461,0.6145197888334183,0.5783899237573698,803722,0.23784386837121213,1064205,0.3149280894886364,0.5462725626227898,1281267,0.3791628196022727,0.8227272727272728,0.8010526315789473,0.96,0.8602150537634409,10,0.022727272727272728,68,0.15454545454545454,0.7792207792207793,240,0.5454545454545454,0.8306818181818182,0.810309652622399,0.960960960960961,0.8656447249774571,39,0.02215909090909091,259,0.1471590909090909,0.7875307629204266,960,0.5454545454545454
478b97ecb95a4b0da021401e3dc550b0,,LOCAL,/home/aura-alexis/github/ecg_qc_training/env/bin/airflow,aura-alexis,FINISHED,0.5,0.9625,0.3,9,0.6329690459280303,0.521444691225421,0.998017255726529,0.7704044127515444,4134,0.0012233664772727272,1236137,0.36580758759469695,0.6273319320637494,2080855,0.6157833214962121,0.9693877551020408,0.6345968519113395,0.9964664310954063,0.9842931937172775,1,0.003401360544217687,8,0.027210884353741496,0.9724137931034482,282,0.9591836734693877,0.9803921568627451,0.7495571302037201,0.9991142604074402,0.9899078543220712,1,0.0008525149190110827,22,0.01875532821824382,0.9808695652173913,1128,0.9616368286445013
fc3224526da740c3a675f6b6935fa93c,,LOCAL,/home/aura-alexis/github/ecg_qc_training/env/bin/airflow,aura-alexis,FINISHED,0.7,0.4909,0.8,8,0.7605442116477272,0.7691869680077817,0.7322542229239579,0.790514705825245,558247,0.16520093513257575,250922,0.07425485321969696,0.8588473412298387,1526742,0.45180575284090907,0.6454545454545455,0.6459435626102292,0.6728395061728395,0.6507462686567164,53,0.1606060606060606,64,0.19393939393939394,0.630057803468208,109,0.3303030303030303,0.7901515151515152,0.7907297178130511,0.8225308641975309,0.7937453462397617,115,0.08712121212121213,162,0.12272727272727273,0.7669064748201438,533,0.4037878787878788
c412093dd44943b4b903e0b3349a00c8,,LOCAL,/home/aura-alexis/github/ecg_qc_training/env/bin/airflow,aura-alexis,FINISHED,0.7,0.5721,0.5,8,0.7905495383522727,0.7668708937739046,0.8680558986162517,0.8364489922586663,275102,0.08141039299242424,432673,0.12804006865530304,0.8070629102454338,1809887,0.5355962949810606,0.7,0.6768546662163683,0.8359788359788359,0.7614457831325302,31,0.09393939393939393,68,0.20606060606060606,0.6991150442477876,158,0.47878787878787876,0.8075757575757576,0.7908105256988807,0.9072847682119205,0.8435960591133005,70,0.05303030303030303,184,0.1393939393939394,0.7882623705408516,685,0.5189393939393939
e19bee35422449d89feb337d4b5d3f48,,LOCAL,/home/aura-alexis/github/ecg_qc_training/env/bin/airflow,aura-alexis,FINISHED,0.5,0.5677,0.8,6,0.676745087594697,0.6463332691299201,0.6833353095483672,0.7938715283117813,974781,0.28846502130681817,117562,0.03478989109848485,0.9470693219801752,2103494,0.6224828361742424,0.8318181818181818,0.816,0.932,0.8629629629629629,17,0.038636363636363635,57,0.12954545454545455,0.803448275862069,233,0.5295454545454545,0.8607954545454546,0.8459149030765325,0.955955955955956,0.8863109048723898,44,0.025,201,0.11420454545454546,0.8261245674740484,955,0.5426136363636364
e640b16884b344fca34978dbc9c34f12,,LOCAL,/home/aura-alexis/github/ecg_qc_training/env/bin/airflow,aura-alexis,FINISHED,0.7,0.3021,0.3,4,0.36425396543560606,0.6243157413531816,0.30789874199023803,0.468753114253122,2130478,0.6304681581439394,17835,0.005277876420454545,0.9815302309782609,947797,0.2804796993371212,0.8090909090909091,0.74910343474422,0.5979899497487438,0.6538461538461539,80,0.12121212121212122,46,0.0696969696969697,0.7212121212121212,119,0.1803030303030303,0.8106060606060606,0.7719461520250137,0.6741854636591479,0.682741116751269,260,0.09848484848484848,240,0.09090909090909091,0.6915167095115681,538,0.2037878787878788
2a79604cedf24299822631862a40ac46,,LOCAL,/home/aura-alexis/github/ecg_qc_training/env/bin/airflow,aura-alexis,FINISHED,0.5,0.4279,0.3,4,0.43850822679924245,0.5745317879450111,0.40903200656211675,0.5702996567412179,1819162,0.5383410274621212,78231,0.023150745738636364,0.9415027098487749,1259113,0.3726068300189394,0.8651515151515151,0.8543566362715299,0.7801418439716312,0.8317580340264651,62,0.09393939393939393,27,0.04090909090909091,0.8906882591093117,220,0.3333333333333333,0.9079545454545455,0.9020541522592745,0.8610619469026549,0.8889904065783464,157,0.05946969696969697,86,0.03257575757575758,0.9187913125590179,973,0.36856060606060603
b9f15529f0ce48b4aea0962ba5856d9b,,LOCAL,/home/aura-alexis/github/ecg_qc_training/env/bin/airflow,aura-alexis,FINISHED,0.5,0.2839,0.8,3,0.34233694365530304,0.5753852376676922,0.2918355247663058,0.44704316291684026,2179925,0.6451009114583334,42450,0.012562144886363636,0.9548788265306123,898350,0.2658469460227273,0.8477272727272728,0.808,0.716,0.7276422764227641,71,0.08068181818181819,63,0.0715909090909091,0.7396694214876033,179,0.2034090909090909,0.86875,0.8361518996187778,0.7607607607607607,0.7669021190716447,239,0.06789772727272728,223,0.06335227272727273,0.7731434384537131,760,0.2159090909090909
